COMPOUND_ID,SMILES,pIC50,source,MW,LogP,HBD,HBA,TPSA,RotBonds
AfroDb.591,CC(C)=CCC/C(C)=C/Cc1c(O)c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c12,,AfroDb,464.22,6.51,4,6,111.13,7
AfroDb.592,CO[C@@H]1C(O)=Cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2[C@H]1CC=C(C)C,,AfroDb,412.19,5.08,3,6,100.13,5
AfroDb.593,COc1cc(C)cc2c(C3=C(O)C=C(O)[C@@H]4[C@@H]3C[C@@H](C)N(C)[C@@H]4C)cc(-c3cc(-c4c(O)c(O)cc5c4C[C@@H](C)N[C@H]5C)c4cc(C)cc(OC)c4c3O)c(O)c12,,AfroDb,772.37,9.45,7,10,155.11,5
AfroDb.594,COc1cc2c(=O)c3c(O)c4c(c(CC=C(C)C)c3oc2c(O)c1OC)OC(C)(C)C=C4,,AfroDb,438.17,5.07,2,7,98.36,4
AfroDb.595,COc1cc2c(=O)c3c(O)c(CC=C(C)C)c4c(c3oc2c(O)c1OC)C=CC(C)(C)C4,,AfroDb,436.19,5.48,2,6,89.13,4
AfroDb.596,COc1cc2c(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3oc2c(O)c1OC,,AfroDb,440.18,5.1,3,7,109.36,6
AfroDb.597,COc1c(O)cc2oc3cc(O)c(CCC(C)(C)O)c(O)c3c(=O)c2c1CC=C(C)C,,AfroDb,428.18,4.28,4,7,120.36,6
AfroDb.598,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,,AfroDb,410.17,5.09,3,6,100.13,5
AfroDb.599,CC(C)=CCc1c(O)c(O)c(CC=C(C)C)c2c(=O)c3c(O)c(CCC(C)(C)O)c(O)cc3oc12,,AfroDb,482.23,5.49,5,7,131.36,7
AfroDb.600,COc1cc(C)cc2c(C3=C(O)C=C(O)[C@@H]4[C@@H]3C[C@@H](C)N[C@@H]4C)cc(-c3cc(-c4c(O)c(O)cc5c4C[C@@H](C)N=C5C)c4cc(C)cc(OC)c4c3O)c(O)c12,,AfroDb,756.34,9.26,7,10,164.23,5
AfroDb.601,CC(C)CNC(=O)/C=C/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2,,AfroDb,383.25,5.65,1,3,47.56,12
AfroDb.602,CC(C)=CCc1ccc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1O)O2,,AfroDb,340.13,4.02,3,5,86.99,3
AfroDb.603,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1c(O)cc(O)cc1O)O2,,AfroDb,440.18,4.94,5,7,127.45,5
AfroDb.604,C=C1C(=O)O[C@@H]2/C=C(\C)C(=O)/C=C\[C@@](C)(O)C[C@@H](OC(=O)C(C)C)[C@@H]12,,AfroDb,348.16,1.88,1,6,89.9,2
AfroDb.606,CC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C(C)=O)c2O)c(C)c1O,,AfroDb,372.12,3.35,3,7,121.13,4
AfroDb.607,COc1cccc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@@H]4C)c(C)cc(O)c12,,AfroDb,379.18,4.54,4,5,81.95,2
AfroDb.608,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H]2C=CO[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H]2[C@]2(CO)O[C@H]12,,AfroDb,508.16,-1.62,6,12,187.9,7
AfroDb.609,CC(C)[C@@](C)(O)[C@@H]1C2=CC[C@@H]3[C@@]4(C)C[C@H](O)[C@H](O)C(C)(C)[C@H]4CC[C@@]3(C)[C@]2(C)CC[C@]1(C)C(=O)O,,AfroDb,490.37,5.42,4,4,97.99,3
AfroDb.611,COc1cc2c3c(c1OC)OOc1cccc4c1[C@H](Cc1ccc(cc1)Oc1cc(ccc1O)C[C@H]3NCC2)NCC4,,AfroDb,566.24,5.75,3,8,90.44,2
AfroDb.612,CCCCCCCCCCCCCCC[C@H](CC)CCC,,AfroDb,296.34,8.29,0,0,0.0,17
AfroDb.613,C=C1CC[C@@]2(C(C)=O)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,,AfroDb,432.27,6.73,1,3,54.37,1
AfroDb.614,C=C/C(C)=C/C(=O)[C@@H]1OC1(C)C,,AfroDb,166.1,1.87,0,2,29.6,3
AfroDb.615,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(CO)CC[C@@]3(C)CC[C@]12C,,AfroDb,436.3,6.61,2,3,57.53,1
AfroDb.616,C=CC(=C)CC(=O)C=C(C)C,,AfroDb,150.1,2.65,0,1,17.07,4
AfroDb.617,O[C@@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4,,AfroDb,287.12,0.75,2,5,62.16,0
AfroDb.618,CC1=CC(=O)C(=C(C)C)CC1,,AfroDb,150.1,2.63,0,1,17.07,0
AfroDb.619,CC1(C)C(=O)C=C[C@@]2(C)OO[C@H](CCO)C[C@H]12,,AfroDb,240.14,1.63,1,4,55.76,2
AfroDb.621,COc1cc(CO)cc2c(-c3ccc4c(c3)[C@](C)(O)N[C@H](C)C4)ccc(O)c12,,AfroDb,379.18,3.41,4,5,81.95,3
AfroDb.622,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,,AfroDb,286.05,2.28,4,6,111.13,1
AfroDb.623,COc1cc(C)cc2c(-c3ccc4c(c3)[C@](C)(O)N[C@H](C)C4)ccc(O)c12,,AfroDb,363.18,4.23,3,4,61.72,2
AfroDb.624,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1O,,AfroDb,330.07,2.59,3,7,109.36,3
AfroDb.625,COc1ccc2c(C)cc(C)cc2c1-c1ccc2c(c1)[C@](C)(O)N[C@H](C)C2,,AfroDb,361.2,4.83,2,3,41.49,2
AfroDb.626,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1OC,,AfroDb,358.11,3.2,1,7,87.36,5
AfroDb.627,COc1ccc(-c2ccc(O)c3c2CCN[C@@H]3C)c2c1C(O)=CCC2,,AfroDb,337.17,4.12,3,4,61.72,2
AfroDb.629,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1[C@H]1C[C@H](O)[C@H](O)[C@@H](C)O1,,AfroDb,398.14,2.75,3,7,109.36,3
AfroDb.630,COc1ccc(C[C@@H]2NCCc3ccc(Oc4c5c(cc(OC)c4OC)[C@H]4Cc6cc(O)c(O)cc6[C@@H](C5)N4C)cc32)cc1,,AfroDb,594.27,6.17,3,8,92.65,7
AfroDb.631,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,,AfroDb,488.35,5.18,4,4,97.99,1
AfroDb.632,COc1ccc(C[C@@H]2NCCc3ccc(Oc4c5c(cc(OC)c4OC)[C@H]4Cc6cc(O)ccc6[C@@H](C5)N4C)cc32)cc1,,AfroDb,578.28,6.47,2,7,72.42,7
AfroDb.633,COc1c(O)cc2oc3c(OC)c(O)cc(O)c3c(=O)c2c1O,,AfroDb,320.05,1.79,4,8,129.59,2
AfroDb.634,COc1ccc(C[C@@H]2NCCc3ccc(Oc4c5c(cc(OC)c4OC)[C@H]4Cc6cc(O)c(OC)cc6[C@@H](C5)N4C)cc32)cc1,,AfroDb,608.29,6.47,2,8,81.65,8
AfroDb.635,COc1c(OC)c(O)c2c(=O)c3c(O)c(OC)c(O)cc3oc2c1OC,,AfroDb,364.08,2.1,3,9,127.82,4
AfroDb.636,COc1cc2c(c(Oc3ccc4c(c3)[C@H](Cc3ccc(O)cc3)NCC4)c1OC)C[C@@H]1c3cc(O)c(O)cc3C[C@H]2N1C,,AfroDb,580.26,5.87,4,8,103.65,6
AfroDb.637,CC(=O)O[C@@H]([C@H](C)OC(C)=O)[C@@H](C/C=C/[C@H]1CC=CC(=O)O1)OC(C)=O,,AfroDb,368.15,1.62,0,8,105.2,8
AfroDb.638,[H]/N=C(\N)c1ccc(OCCCCCOc2ccc(/C(N)=N\[H])cc2)cc1,,AfroDb,340.19,2.88,4,4,118.2,10
AfroDb.639,CCN(CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12,,AfroDb,343.26,4.87,1,4,37.39,11
AfroDb.640,CCCc1ccc2ccccc2n1,,AfroDb,171.1,3.19,0,1,12.89,2
AfroDb.641,C[C@H]1O[C@@H]1c1ccc2ccccc2n1,,AfroDb,185.08,2.69,0,2,25.42,1
AfroDb.642,C/C=C/c1ccc2ccccc2n1,,AfroDb,169.09,3.27,0,1,12.89,1
AfroDb.643,CC/C=C/CC[C@H]1CCc2cc(=O)c3ccccc3n2C1,,AfroDb,281.18,4.31,0,2,22.0,4
AfroDb.644,CC[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1/C(=C/OC)C(=O)OC,,AfroDb,368.21,3.82,1,4,54.56,4
AfroDb.645,C=C[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1/C(=C/OC)C(=O)OC,,AfroDb,366.19,3.59,1,4,54.56,4
AfroDb.646,CC[C@@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1/C(=C/OC)C(=O)OC,,AfroDb,368.21,3.82,1,4,54.56,4
AfroDb.647,COC(=O)[C@@H]1C[C@@]23CCCN4CC[C@@]5(c6ccccc6N(C(=O)OC)[C@]15CC2)[C@@H]43,,AfroDb,396.2,3.09,0,5,59.08,1
AfroDb.648,CN1CCc2cc3c(c4c2c1cc1cc2c(cc14)OCO2)OCO3,,AfroDb,321.1,3.44,0,5,40.16,0
AfroDb.649,c1c2c(c3c4c1CCNc4cc1cc4c(cc13)OCO4)OCO2,,AfroDb,307.08,3.42,1,5,48.95,0
AfroDb.650,COc1ccc2c(c1)C[C@H]1NCCc3cc4c(c-2c31)OCO4,,AfroDb,295.12,2.83,1,4,39.72,1
AfroDb.651,C1=Cc2cc3c(c4c2c(c(-c2c5c6c(cc7c(c6c6ccccc26)OCO7)C=CN5)c2ccccc24)N1)OCO3,,AfroDb,520.14,8.22,2,6,60.98,1
AfroDb.652,COc1cc(OC)c2c(C)nc(C)cc2c1-c1ccc(OC)c2c(OC)cc(C)cc12,,AfroDb,417.19,6.01,0,5,49.81,5
AfroDb.655,COc1cc2cc(C)nc(C)c2c(OC)c1-c1c(C)cc2cccc(OC)c2c1O,,AfroDb,403.18,5.71,1,5,60.81,4
AfroDb.656,COc1cc(OC)c(-c2ccc(OC)c3c(OC)cc(C)cc23)c2c1C(C)=N[C@H](C)C2,,AfroDb,419.21,5.6,0,5,49.28,5
AfroDb.657,COc1cc(OC)c(-c2c(C)cc3cccc(OC)c3c2O)c2c1C(C)=N[C@H](C)C2,,AfroDb,405.19,5.3,1,5,60.28,4
AfroDb.658,CC(=O)[C@H]1C[C@H](O)[C@H]2[C@@H]3CC=C4C[C@H](N)CC[C@]4(C)[C@H]3CC[C@@]21C,,AfroDb,331.25,3.45,2,3,63.32,1
AfroDb.659,CO[C@H]1C[C@H](O[C@@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C(C)=O)CC[C@@]43O)C2)O[C@H](C)[C@H]1N,,AfroDb,477.35,4.21,2,6,91.01,4
AfroDb.660,C=C1[C@@H]2CC[C@]3([C@H](C)C[C@H]4[C@@]5(CCC[C@@]4(C)C(=O)N(CCOC(C)=O)C5)[C@H]3C2)[C@@H]1OC(C)=O,,AfroDb,457.28,4.13,0,5,72.91,4
AfroDb.661,C=C1[C@@H]2CC[C@]3([C@H](C)C[C@@H]4[C@@]5(C)CCC[C@@]4(C=NC5)[C@H]3C2)[C@@H]1O,,AfroDb,313.24,4.24,1,2,32.59,0
AfroDb.662,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(O)c(OC)cc21,,AfroDb,466.28,4.64,2,6,63.19,6
AfroDb.663,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,,AfroDb,480.3,4.94,1,6,52.19,7
AfroDb.665,COC(=O)[C@](O)(CO)[C@@H]1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,,AfroDb,385.12,0.6,3,8,118.22,3
AfroDb.666,Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)C[C@@H]([C@](C)(O)CO)O3,,AfroDb,341.13,1.44,3,6,91.92,2
AfroDb.667,C/C=C(/C)C(=O)OC[C@H]1C2=C(C[C@H]3[C@@H]4C5=C(C(=O)C(C)=C(OC)C5=O)[C@@H](O)[C@H](CN13)N4C)C(=O)C(C)=C(OC)C2=O,,AfroDb,566.23,0.73,1,11,139.75,5
AfroDb.668,C1CCC[C@H]2CCCN3CC[C@H](CCCCC[C@@H]4CCCN5CC[C@H](CC1)O[C@H]45)O[C@@H]23,,AfroDb,432.37,5.95,0,4,24.94,0
AfroDb.669,COc1ccc2c(c1)[nH]c1cnccc12,,AfroDb,198.08,2.72,1,2,37.91,1
AfroDb.670,COc1ccc2c(c1)[nH]c1c(C)nccc12,,AfroDb,212.09,3.03,1,2,37.91,1
AfroDb.671,O=c1ccc2nccc3c4ccccc4n1c23,,AfroDb,220.06,2.44,0,3,34.37,0
AfroDb.672,COc1cc2nccc3c4ccccc4n(c1=O)c23,,AfroDb,250.07,2.45,0,4,43.6,1
AfroDb.673,Nc1nccc(-c2nccc3c4ccccc4n(O)c23)n1,,AfroDb,277.1,2.47,2,6,89.85,1
AfroDb.674,O[C@@]1(c2ccccc2)c2ccccc2N[C@@H]2NCCN21,,AfroDb,267.14,1.49,3,4,47.53,1
AfroDb.675,C[C@H](c1ccccc1)N1CCN([C@H](C)c2ccccc2)CC1,,AfroDb,294.21,4.13,0,2,6.48,4
AfroDb.676,CC(C)C[C@H](N)C(=O)Nc1ccc2ccccc2c1,,AfroDb,256.16,3.15,2,2,55.12,4
AfroDb.677,CC1=C2[C@@H](O)[C@H]3[C@@H](C[C@H](C)[C@H]2CC1=O)OC(=O)[C@@H]3C,,AfroDb,264.14,1.47,1,4,63.6,0
AfroDb.678,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@](C)(O)[C@H]2CC1=O,,AfroDb,264.14,1.61,1,4,63.6,0
AfroDb.679,O=C1C[C@@H](c2ccc(O)cc2)[C@]2(O1)C(=O)O[C@H]([C@@H](O)CO)[C@H]2O,,AfroDb,324.08,-1.2,4,8,133.52,3
AfroDb.680,CC[C@@H]1C[C@@H](C)[C@@](O)(CO)C(=O)OCC2=CCN3C[C@H](C[C@@H]23)OC1=O,,AfroDb,353.18,0.25,2,7,96.3,2
AfroDb.681,Oc1ccc2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)[C@@H]2c1cc([C@@H]2c3ccc(O)cc3O[C@@H](c3cc(O)c(O)c(O)c3)[C@H]2O)c(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,,AfroDb,850.21,4.74,14,17,310.91,5
AfroDb.682,CC(C)=CCc1c(O)cc(O)c(C(=O)CCC(C)C)c1O,,AfroDb,292.17,3.93,3,4,77.76,6
AfroDb.683,Oc1ccc(C#CC/C=C/c2ccc(O)c(O)c2)cc1O,,AfroDb,282.09,2.96,4,4,80.92,2
AfroDb.684,C=CC[C@@]12C[C@]3(C[C@H](C)[C@@H]1c1cc(OC)c4c(c1)OCO4)OCOC3=CC2=O,,AfroDb,384.16,3.71,0,6,63.22,4
AfroDb.685,CC1(C)C=Cc2cc(-c3coc4cc5c(c(O)c4c3=O)C=CC(C)(C)O5)c(O)cc2O1,,AfroDb,418.14,5.24,2,6,89.13,1
AfroDb.686,C=C1[C@@H]2CC[C@@H]3[C@]4(C)C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C[C@@H](C(=O)O)[C@H]4CC[C@]3(C2)[C@@H]1O,,AfroDb,482.25,0.42,6,8,156.91,4
AfroDb.687,COc1c2c(cc3c1c(=O)c1cccc(OC)c1n3C)OCO2,,AfroDb,313.1,2.44,0,6,58.92,2
AfroDb.688,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4[C@](C)(C(=O)O)[C@@H]([C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)C[C@H](O)[C@@]45C[C@@]35CC[C@]12C,,AfroDb,618.41,4.3,6,7,147.68,7
AfroDb.689,C=C1[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)CC(=O)[C@@H](OC(C)=O)[C@@]13O[C@H]1[C@@H](OCCCCC(=O)O)[C@@H](O)C(C)(C)[C@@H](CC(=O)OC)[C@@]21C,,AfroDb,644.32,4.6,2,10,158.8,10
AfroDb.691,C[C@H]1OC(=O)C=C[C@@]2(C)[C@H]1CC(=O)C[C@@]13O[C@@H](c4ccoc4)[C@@](C)(CC[C@@H]21)C3=O,,AfroDb,398.17,3.56,0,6,82.81,1
AfroDb.692,CO[C@]1(CC=C(C)C)C(=O)[C@@](O)(C(=O)/C=C/c2ccccc2)C(=O)C(CC=C(C)C)=C1O,,AfroDb,438.2,4.06,2,6,100.9,8
AfroDb.693,CC(=O)O[C@@H]1[C@@H]2C(C)(C)[C@H](OC(C)=O)C=C[C@@]23C[C@@]2(CC4=CC[C@@H]([C@H]5COC(=O)C5)[C@]4(C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]32)[C@@H]1OC(=O)C(C)C,,AfroDb,698.33,4.42,0,12,157.8,7
AfroDb.694,C=C1[C@@H]2C[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1[C@@H](OC(C)=O)[C@@H](CO)C(C)(C)O[C@H](C=O)[C@H]12,,AfroDb,488.2,2.52,1,9,121.5,4
AfroDb.695,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c(O)c(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c12,,AfroDb,464.1,-0.54,8,12,210.51,4
AfroDb.696,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(CCc4ccc(O)cc4)[C@@H]2C(=O)N(C)[C@@H]3C1)OCO5,,AfroDb,448.2,2.6,1,6,71.47,4
AfroDb.697,CC1(C)Oc2cc3oc(-c4ccc(O)cc4)c(O)c(=O)c3c(O)c2C[C@@H]1O,,AfroDb,370.11,2.65,4,7,120.36,1
AfroDb.698,O=C(O)CCCCCCC(=O)CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,,AfroDb,448.27,1.53,5,8,153.75,18
AfroDb.699,O=C(O)CCCCCCC(=O)CCCCCCCCO,,AfroDb,286.21,3.7,2,3,74.6,15
AfroDb.700,C[Si](C)(C)OCCCCCCCCC(=O)CCCCCCC(=O)O,,AfroDb,358.25,5.56,1,3,63.6,17
AfroDb.701,O=C(O)CCCCCCCC(=O)CCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,,AfroDb,448.27,1.53,5,8,153.75,18
AfroDb.702,O=C(O)CCCCCCCC(=O)CCCCCCCO,,AfroDb,286.21,3.7,2,3,74.6,15
AfroDb.703,COC(=O)CCCCCCCC(=O)CCCCCCCO[Si](C)(C)C,,AfroDb,372.27,5.65,0,4,52.6,17
AfroDb.704,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(CO)[C@H]5CC[C@]43C)[C@@H]2C1,,AfroDb,488.35,5.18,4,4,97.99,2
AfroDb.705,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@H]5CC[C@]43C)[C@@H]2C1,,AfroDb,650.4,3.0,7,9,177.14,5
AfroDb.706,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6OCC[C@H](O)[C@H]6O)[C@@](C)(CO)[C@H]5CC[C@]43C)[C@@H]2C1,,AfroDb,604.4,4.67,5,7,136.68,4
AfroDb.707,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@H](O)C[C@@](C)(C(=O)O)[C@H]5CC[C@]43C)[C@@H]2C1,,AfroDb,502.33,5.27,4,4,115.06,2
AfroDb.708,CC1(C)CC[C@@]2(C(=O)O)[C@@H](C1)C1=CC[C@H]3[C@@]4(C)C[C@H](O)C[C@@](C)(C(=O)O)[C@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,AfroDb,648.39,3.37,7,8,184.98,4
AfroDb.709,C/C(=C\CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)[C@@H](O)C[C@@H](O)[C@]4(C)[C@@H]3CC[C@@]12C)CO,,AfroDb,458.38,6.28,3,3,60.69,5
AfroDb.710,C/C(=C\CC[C@H](C)[C@@H]1CC[C@]2(C)C3=C(C(=O)C[C@@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@H]1CC3)CO,,AfroDb,456.36,6.63,2,3,57.53,5
AfroDb.711,C[C@@H](CC/C(O)=C(\O)C(C)(C)O)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)[C@@H](O)C[C@@H](O)[C@]4(C)C3=CC[C@@]12C,,AfroDb,502.37,6.36,5,5,101.15,5
AfroDb.712,C[C@H]1[C@@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@H]3CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,,AfroDb,370.16,2.21,1,7,100.52,4
AfroDb.713,COC(=O)[C@H]1CCO[C@]2(C)CC[C@@H]3C(C)(C)CCC[C@]3(C)[C@@H]2CC1,,AfroDb,336.27,4.98,0,3,35.53,1
AfroDb.714,CC1(C)CCC[C@@]2(C)[C@@H]1CC[C@@]1(C)OCCC(=O)CC[C@@H]21,,AfroDb,292.24,4.76,0,2,26.3,0
AfroDb.715,CC1(C)CCC[C@@]2(C)[C@@H]1CC[C@@]1(C)OCC[C@H](C(=O)O)CC[C@@H]21,,AfroDb,322.25,4.89,1,2,46.53,1
AfroDb.716,CC1(C)CCC[C@@]2(C)[C@@H]1CC[C@@]1(C)OCC[C@H](O)CC[C@@H]21,,AfroDb,294.26,4.55,1,2,29.46,0
AfroDb.717,CC(=O)O[C@H]1CCO[C@]2(C)CC[C@@H]3C(C)(C)CCC[C@]3(C)[C@@H]2CC1,,AfroDb,336.27,5.12,0,3,35.53,1
AfroDb.719,COc1c(C)c(O)c(C[C@]2(C)C(O)=C(C)C(=O)C(C(=O)C(C)C)=C2O)c(O)c1C(=O)C(C)C,,AfroDb,460.21,4.25,4,8,141.36,7
AfroDb.720,COc1cc(O)c2c(=O)c(-c3cccc(O)c3OC)coc2c1OC,,AfroDb,344.09,2.9,2,7,98.36,4
AfroDb.721,COc1c(O)cccc1-c1coc2cc3c(c(O)c2c1=O)OCO3,,AfroDb,328.06,2.61,2,7,98.36,2
AfroDb.722,COc1c(O)cccc1-c1coc2c(OC)c(OC)c(O)c(O)c2c1=O,,AfroDb,360.08,2.6,3,8,118.59,4
AfroDb.723,COc1cc2occ(-c3cccc(O)c3OC)c(=O)c2c(O)c1O,,AfroDb,330.07,2.59,3,7,109.36,3
AfroDb.724,COc1cc(O)c2c(=O)c(-c3cccc(O)c3OC)coc2c1O,,AfroDb,330.07,2.59,3,7,109.36,3
AfroDb.725,COc1cc(OC)c2c(=O)c(-c3cccc(O)c3OC)coc2c1O,,AfroDb,344.09,2.9,2,7,98.36,4
AfroDb.727,COc1c(O)cccc1-c1coc2cc(O)c(O)c(OC)c2c1=O,,AfroDb,330.07,2.59,3,7,109.36,3
AfroDb.728,COc1c(O)cccc1-c1coc2cc(O)c(OC)c(OC)c2c1=O,,AfroDb,344.09,2.9,2,7,98.36,4
AfroDb.731,OC[C@@H]1O[C@@H](Oc2ccc(C#CC/C=C/c3ccc(O[C@H]4C[C@@H](O)[C@H](O)[C@](O)(CO)O4)c(O)c3)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,,AfroDb,606.19,-1.74,10,14,239.22,8
AfroDb.732,OC[C@@H]1O[C@H](O/C(CC#Cc2ccc(O)c(O)c2)=C(/O)c2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O,,AfroDb,476.13,-0.01,9,11,200.53,5
AfroDb.733,C=C[C@@H](/C=C/c1ccc(O)cc1)c1ccc(O)cc1,,AfroDb,252.12,4.08,2,2,40.46,4
AfroDb.734,O=C1c2c(O)cccc2[C@H]([C@@]2(O)C[C@@H](O)[C@H](O)[C@H](CO)O2)c2cc(CO)cc(O)c21,,AfroDb,418.13,-0.54,7,9,167.91,3
AfroDb.735,C[C@]1([C@@]2(O)C[C@@H](O)[C@H](O)[C@H](CO)O2)c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,,AfroDb,432.14,-0.37,7,9,167.91,3
AfroDb.736,CC(=O)Cc1cc(=O)c2c(C)cc(O)c([C@H]3O[C@H](CO)[C@@H](O)C[C@H]3O)c2o1,,AfroDb,378.13,0.48,4,8,137.43,4
AfroDb.737,CC(=O)Cc1cc(=O)c2c(C)cc(O)c([C@@H]3CC[C@H](O)[C@@H](CO)O3)c2o1,,AfroDb,362.14,1.51,3,7,117.2,4
AfroDb.738,C[C@@H](O)[C@@H](C)C(=O)OCc1cc(O)c2c(c1)[C@](O)([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(O)c1C2=O,,AfroDb,534.17,-1.22,8,12,214.44,6
AfroDb.739,COc1cc(O)c(-c2c(C)cc(O)c3c2C(=O)c2cccc(O)c2C3=O)c(O)c1C(C)=O,,AfroDb,434.1,3.47,4,8,141.36,3
AfroDb.740,COc1cc(OC)c(-c2c(C)cc(O)c3c2C(=O)c2cccc(O)c2C3=O)c(O)c1C(C)=O,,AfroDb,448.12,3.77,3,8,130.36,4
AfroDb.741,CC(=O)c1c(O)cc(O)c(-c2c(C)cc(O)c3c2C(=O)c2cccc(O)c2C3=O)c1O,,AfroDb,420.08,3.17,5,8,152.36,2
AfroDb.742,COc1cc(O)c([C@@]2(O)c3cccc(O)c3C(=O)c3c(O)cc(C)cc32)c(O)c1C(C)=O,,AfroDb,436.12,2.86,5,8,144.52,3
AfroDb.743,Cc1occ2c1C(=O)c1c(O)ccc(O)c1C2=O,,AfroDb,244.04,1.77,2,5,87.74,0
AfroDb.744,O=C1c2coc(CO)c2C(=O)c2c(O)ccc(O)c21,,AfroDb,260.03,0.96,3,6,107.97,1
AfroDb.745,COc1ccc(O)c2c1C(=O)c1coc(C)c1C2=O,,AfroDb,258.05,2.08,1,5,76.74,1
AfroDb.746,C=CCc1cc(O)c(O)c(OC)c1,,AfroDb,180.08,1.83,2,3,49.69,3
